instrument_id,option_type,strike_price,execution,expiration_in_mnths,number_of_instruments,und_spot_1,und_spot_2,und_spot_3,und_spot_4,und_spot_5,und_vol_1,und_vol_2,und_vol_3,und_vol_4,und_vol_5,und_corr_mat_00,und_corr_mat_01,und_corr_mat_02,und_corr_mat_03,und_corr_mat_04,und_corr_mat_10,und_corr_mat_11,und_corr_mat_12,und_corr_mat_13,und_corr_mat_14,und_corr_mat_20,und_corr_mat_21,und_corr_mat_22,und_corr_mat_23,und_corr_mat_24,und_corr_mat_30,und_corr_mat_31,und_corr_mat_32,und_corr_mat_33,und_corr_mat_34,und_corr_mat_40,und_corr_mat_41,und_corr_mat_42,und_corr_mat_43,und_corr_mat_44,earliest_date,latest_date,payoff_at_expiry
985,Put,140,European,3,5,100,95,70,80,100,0.421346487,0.403432988,0.435525297,0.240995159,0.220401675,1,0.101936006,-0.127988364,0.088770175,0.133861394,0.232460079,1,0.07533767,0.037260854,0.145717743,-0.024590721,0.471190001,1,0.76168989,0.612488964,0.972636822,0.596323247,0.889812458,1,0.932469274,0.945885092,0.611092567,0.787252102,0.935464673,1,0,0,FALSE
986,Call,20,European,3,5,70,105,100,100,100,0.234782489,0.175800186,0.398949303,0.283895693,0.29178309,1,0.145790606,-0.111314911,0.122628187,0.038346649,0.175769971,1,0.066991865,0.119837753,0.081297472,-0.102896405,0.445620493,1,0.771134347,0.683523968,0.922582919,0.543724768,0.812848524,1,0.963869557,0.855438589,0.680007266,0.866577959,0.876158465,1,0,0,FALSE
987,Put,120,European,6,5,102,105,100,100,100,0.161219362,0.417980766,0.198760579,0.24514892,0.2634509,1,0.112196565,-0.108611842,0.096129362,0.065855755,0.25370103,1,0.120882486,0.025570245,0.142770575,-0.090158375,0.463646913,1,0.779671614,0.627406358,0.935440391,0.530362053,0.819593052,1,0.969855163,0.933243556,0.647862087,0.813675603,0.936559947,1,0,0,FALSE
988,Put,102,American,0,5,79,105,100,100,100,0.294481271,0.358424914,0.167831605,0.376610964,0.357371904,1,0.066749519,-0.086208756,0.083501153,0.057012346,0.184227559,1,0.143629492,0.074222934,0.113829713,-0.047131047,0.453817667,1,0.787762588,0.646463656,0.958245161,0.504759643,0.877191742,1,0.977436395,0.856020582,0.648008233,0.843708198,0.946299151,1,3,12,FALSE
989,Call,101,European,3,5,100,100,100,100,100,0.18003338,0.227918846,0.258612835,0.245331575,0.272901621,1,0.111220134,-0.125248783,0.076599574,0.114502202,0.198801087,1,0.072075189,0.100995847,0.097742648,-0.034361045,0.429656302,1,0.702980244,0.619015725,0.989703626,0.560916368,0.842333695,1,0.975677419,0.881864924,0.651831477,0.851749104,0.879002607,1,0,0,FALSE
990,Call,78,European,3,5,100,105,100,100,100,0.268545398,0.194365269,0.305085525,0.277021228,0.35012454,1,0.092485033,-0.139246828,0.054539901,0.078460397,0.161964304,1,0.130655732,0.030266351,0.087517515,-0.093448259,0.472241669,1,0.774573548,0.606989465,0.940975982,0.562343652,0.860620534,1,0.981253335,0.94482502,0.605658386,0.871751111,0.969466825,1,0,0,FALSE
991,Put,99,European,6,5,100,105,100,100,100,0.217149699,0.416218037,0.340289416,0.224572098,0.256494596,1,0.098757317,-0.160917588,0.053011893,0.106623016,0.171318004,1,0.084128366,0.085867012,0.072570714,-0.045763161,0.43705195,1,0.780206994,0.65300639,0.940849015,0.558856321,0.803361178,1,0.933976516,0.882928433,0.60239765,0.805376693,0.875945956,1,0,0,FALSE
992,Call,65,American,0,5,70,105,100,100,100,0.406342152,0.373534858,0.343992034,0.292728233,0.391016541,1,0.056278416,-0.114945525,0.09732579,0.135773596,0.241257097,1,0.095353167,0.089994554,0.08670242,-0.070354362,0.483196448,1,0.763155287,0.616474179,0.909771929,0.517752939,0.828920812,1,0.988038359,0.901603001,0.663980455,0.85321751,0.940468733,1,3,9,TRUE
993,Put,97,European,3,5,80,95,100,100,100,0.281591524,0.340820288,0.269162476,0.364617031,0.193258373,1,0.125905408,-0.152663988,0.070417608,0.13085373,0.256737356,1,0.118329365,0.065262985,0.100432983,-0.100472653,0.448341912,1,0.737685665,0.690034246,0.981592765,0.523151988,0.890861126,1,0.921646357,0.904135687,0.638669159,0.81805823,0.929603819,1,0,0,FALSE
994,Call,85,European,3,5,70,105,100,100,100,0.135195277,0.238083158,0.443582906,0.218840173,0.280531721,1,0.105257441,-0.099024299,0.133708613,0.127569662,0.23128137,1,0.108364608,0.105559471,0.081352823,-0.077360183,0.420869318,1,0.789520439,0.679550111,0.916504935,0.565963454,0.882419217,1,0.958431242,0.903003901,0.599590791,0.808955533,0.903437243,1,0,0,FALSE
995,Put,96,European,6,5,102,105,100,100,100,0.180174667,0.418361454,0.31968039,0.351598098,0.241213843,1,0.126413799,-0.148045919,0.083125763,0.122018063,0.195410736,1,0.098829769,0.121459455,0.148516308,-0.04736192,0.45408941,1,0.714601457,0.608552842,0.988981916,0.561142814,0.843553905,1,0.991794098,0.873272608,0.636194982,0.879696497,0.912994404,1,0,0,FALSE
996,Call,99,European,3,5,100,105,105,100,100,0.221017599,0.431303115,0.432074545,0.248508247,0.215977194,1,0.088943373,-0.165453905,0.118347259,0.120816736,0.232953171,1,0.09762915,0.081424254,0.136123609,-0.091240031,0.459594467,1,0.746834261,0.640613281,0.983890685,0.509765017,0.89766977,1,0.96103391,0.920973071,0.642997061,0.781240882,0.947586365,1,0,0,FALSE
997,Put,190,European,6,5,100,105,100,105,100,0.142566565,0.294231677,0.28098857,0.421568858,0.330573759,1,0.085763863,-0.077741478,0.058062326,0.123538914,0.25187667,1,0.100786992,0.049075103,0.134488449,-0.032138094,0.411941681,1,0.7357399,0.616801362,0.989691542,0.533288811,0.882226851,1,0.961932508,0.878879092,0.681960441,0.867854841,0.87563407,1,0,0,FALSE
998,Call,85,European,3,5,100,105,100,100,100,0.157075775,0.428273731,0.188313462,0.37143272,0.36115504,1,0.144612581,-0.150376282,0.131390393,0.113289125,0.200149998,1,0.121748032,0.059831992,0.135285417,-0.03157153,0.459182821,1,0.739049627,0.642553204,0.935989342,0.57818471,0.86923636,1,0.91039284,0.928341812,0.64598702,0.802611802,0.944914148,1,0,0,FALSE
999,Put,95,European,6,5,100,105,100,100,100,0.272812811,0.43171183,0.42936407,0.281585394,0.265113621,1,0.066990608,-0.145292319,0.133443519,0.119860158,0.208942208,1,0.159565238,0.1222275,0.069917974,-0.075987699,0.472374811,1,0.761018454,0.626841505,0.943669762,0.537272753,0.800254836,1,0.995110736,0.91243767,0.686887437,0.858624431,0.937266626,1,0,0,FALSE
1000,Call,50,American,0,5,70,105,100,100,100,0.288585128,0.308374326,0.225028343,0.24552862,0.219681942,1,0.122347283,-0.08737974,0.094113623,0.052220856,0.211145783,1,0.159173249,0.114907927,0.139782022,-0.040217879,0.432189216,1,0.753399296,0.692590629,0.936435,0.580132617,0.810918715,1,0.905973029,0.907521377,0.62949423,0.814010128,0.896782309,1,3,9,TRUE
1001,Put,97,European,3,5,80,95,100,100,100,0.201352409,0.220456201,0.24557147,0.373684093,0.145600544,1,0.051630802,-0.086080214,0.071893452,0.054629209,0.202465008,1,0.100775478,0.109942759,0.13249613,-0.091018276,0.469003652,1,0.794641563,0.644692892,0.923823544,0.554864312,0.841094718,1,0.959297431,0.87335195,0.679578304,0.821354319,0.934348238,1,0,0,FALSE
1002,Put,97,American,0,5,79,105,100,100,100,0.395900495,0.14379359,0.40489884,0.413108359,0.387972055,1,0.10514897,-0.140471776,0.053006382,0.053989104,0.181994633,1,0.137021766,0.03058365,0.119135636,-0.036833684,0.482253741,1,0.795115639,0.649289183,0.973780785,0.561165633,0.837047443,1,0.931728001,0.878838228,0.662033838,0.805415531,0.929833093,1,9,12,TRUE
1003,Call,10,European,3,5,100,100,100,110,100,0.202240254,0.306643681,0.429075672,0.200039005,0.376044217,1,0.145626898,-0.087882182,0.06778344,0.052869259,0.251310904,1,0.152520358,0.047245965,0.064034847,-0.079640633,0.491007083,1,0.720190048,0.627040692,0.909448984,0.528563682,0.828566498,1,0.969079302,0.944813772,0.6393248,0.793090253,0.9192212,1,0,0,FALSE
1004,Call,99,European,3,5,100,105,105,100,100,0.153703449,0.23587612,0.436220825,0.302864106,0.109321402,1,0.119058567,-0.144636553,0.085519934,0.104666284,0.226528223,1,0.101105382,0.119407951,0.080997925,-0.054495922,0.487416608,1,0.766806848,0.639939689,0.933742598,0.502629067,0.840485269,1,0.932458347,0.868037097,0.640681316,0.858176495,0.95757685,1,0,0,FALSE
1005,Put,190,European,6,5,100,105,100,105,100,0.273964754,0.269638389,0.182935702,0.13840066,0.109143319,1,0.066755022,-0.071924925,0.039185511,0.098368492,0.194823881,1,0.088573016,0.025552459,0.128982223,-0.058889396,0.42116017,1,0.733655306,0.670058695,0.915511734,0.543317347,0.818929713,1,0.962808759,0.851953881,0.6564279,0.797961779,0.956522089,1,0,0,FALSE
1006,Call,68,American,0,5,70,105,99,100,95,0.36433869,0.1648567,0.197477856,0.345794319,0.188767236,1,0.134721916,-0.167160183,0.073358873,0.067296554,0.183753549,1,0.093356285,0.075711056,0.126599213,-0.056943817,0.480743657,1,0.788384645,0.690813212,0.922981084,0.532577198,0.866778153,1,0.95326269,0.932417122,0.686701574,0.835094782,0.969393655,1,6,9,TRUE
1007,Put,142,European,3,5,100,95,70,80,100,0.390825189,0.355173568,0.284252831,0.186655126,0.335676633,1,0.054500929,-0.088961631,0.123495509,0.079553489,0.212782446,1,0.150070369,0.041388558,0.056041821,-0.022155131,0.413152428,1,0.705610732,0.615350553,0.912942294,0.523001114,0.840571054,1,0.927058311,0.901667592,0.67907782,0.787625855,0.874061788,1,0,0,FALSE
1008,Call,97,European,3,5,70,105,100,100,100,0.304902628,0.27750858,0.278579045,0.235005168,0.354660549,1,0.066847064,-0.116346007,0.09982479,0.092213617,0.192290854,1,0.123165673,0.103899354,0.098877383,-0.090665773,0.496579397,1,0.730880792,0.691775202,0.934401336,0.518835434,0.845291431,1,0.928709194,0.939348727,0.635036667,0.783769805,0.961639665,1,0,0,FALSE
1009,Put,125,European,6,5,102,105,100,100,100,0.317744443,0.234854179,0.362664034,0.268963692,0.207253635,1,0.096013639,-0.131945746,0.085753823,0.081439021,0.181951968,1,0.087927714,0.072536338,0.087644452,-0.042039471,0.404143739,1,0.746267116,0.644822942,0.957454436,0.555534529,0.821624951,1,0.91711752,0.929877871,0.645646255,0.821391532,0.88922691,1,0,0,FALSE
1010,Put,135,American,0,5,79,105,100,100,100,0.230449197,0.411123061,0.237035909,0.167127722,0.335056426,1,0.123283622,-0.100566608,0.065309679,0.046263349,0.250207071,1,0.091803101,0.040141527,0.106372728,-0.047118855,0.490191851,1,0.783956958,0.618471703,0.988022194,0.509126667,0.863742737,1,0.987384732,0.929892425,0.599647516,0.836288466,0.878546062,1,3,6,FALSE
1011,Put,99,European,6,5,100,105,100,100,100,0.313141567,0.252844706,0.231879711,0.33720313,0.217587364,1,0.137322879,-0.135821275,0.107978525,0.106328992,0.197783719,1,0.107067884,0.038456456,0.138097009,-0.116105999,0.407977416,1,0.741625636,0.692961841,0.909133339,0.528149098,0.899879145,1,0.91673897,0.940537379,0.609739998,0.805474504,0.879268295,1,0,0,FALSE
1012,Call,65,American,0,5,70,105,100,100,100,0.412503691,0.436031097,0.225567234,0.399574134,0.322237285,1,0.086156687,-0.085293203,0.133387215,0.132511495,0.199829241,1,0.152140296,0.070086471,0.130498673,-0.110319749,0.462235354,1,0.756117009,0.682872433,0.905641303,0.559903071,0.89372836,1,0.906122786,0.91470986,0.676553613,0.84441247,0.876100315,1,3,9,TRUE
1013,Put,97,European,3,5,80,95,100,100,100,0.28049676,0.334832378,0.15369478,0.372048316,0.17614063,1,0.062682119,-0.093531154,0.108556502,0.134179513,0.256620826,1,0.1579003,0.111662275,0.064849062,-0.10516683,0.444060215,1,0.745730632,0.671146241,0.998498905,0.520692011,0.830641087,1,0.994879574,0.882135556,0.63303154,0.865819778,0.959089258,1,0,0,FALSE
1014,Call,85,European,3,5,70,105,100,100,100,0.329089491,0.308314726,0.163167832,0.350346433,0.153082477,1,0.126401487,-0.089911942,0.099642228,0.090581085,0.182155459,1,0.091931938,0.048861758,0.115816652,-0.081503716,0.479124943,1,0.705100284,0.640578817,0.978973356,0.577177442,0.893521961,1,0.917767992,0.889208334,0.618015646,0.856584141,0.95564533,1,0,0,FALSE
1015,Put,96,European,6,5,102,105,100,100,100,0.350222086,0.381488824,0.2459376,0.426925841,0.342643633,1,0.127002112,-0.094141682,0.069916931,0.105452515,0.238384901,1,0.14852738,0.046103765,0.138117984,-0.031021892,0.448710598,1,0.708517583,0.618631096,0.956962152,0.582879571,0.813620258,1,0.920514872,0.944089902,0.67582357,0.837026558,0.914413806,1,0,0,FALSE
1016,Put,97,American,0,5,79,105,100,100,100,0.191711179,0.235538845,0.16564254,0.218591472,0.158274115,1,0.071987184,-0.16122077,0.100299143,0.132442954,0.180773186,1,0.084421518,0.091344062,0.05740963,-0.109731048,0.430712812,1,0.767007041,0.661420593,0.957798661,0.534461797,0.885760199,1,0.927453124,0.93918233,0.669025052,0.796670067,0.923902613,1,9,12,TRUE
1017,Call,10,European,3,5,100,100,100,110,100,0.159330423,0.223785142,0.369325827,0.324794815,0.15545027,1,0.140186302,-0.136580451,0.041954984,0.038868949,0.162000059,1,0.147311214,0.041413021,0.135589557,-0.118567237,0.490624254,1,0.762129889,0.65654089,0.997966725,0.599519736,0.835874212,1,0.960775424,0.882317451,0.641397536,0.845218447,0.8739083,1,0,0,FALSE
1018,Call,99,European,3,5,100,105,105,100,100,0.35937053,0.204135433,0.319058,0.244071625,0.291873205,1,0.122295069,-0.101670781,0.108415596,0.105618828,0.21126759,1,0.097351267,0.046605274,0.099671948,-0.103600063,0.435386272,1,0.739957949,0.626993254,0.943306496,0.534198903,0.825973339,1,0.972585539,0.882981346,0.606461679,0.796632804,0.95093141,1,0,0,FALSE
1019,Put,190,European,6,5,100,105,100,105,100,0.234762031,0.212645405,0.310556569,0.363297946,0.147229465,1,0.120941822,-0.131913996,0.064622988,0.102361288,0.169856955,1,0.064168998,0.052172596,0.070259895,-0.020364443,0.498613928,1,0.779582109,0.694681747,0.930984807,0.501210431,0.859305677,1,0.964294033,0.938867087,0.665524795,0.874528058,0.882539216,1,0,0,FALSE
1020,Call,85,European,3,5,100,105,100,100,100,0.168501747,0.244120629,0.182504059,0.18401492,0.313605356,1,0.09597313,-0.138626895,0.108630663,0.056819562,0.18520185,1,0.135434953,0.088638755,0.063108883,-0.061892903,0.461372192,1,0.788198818,0.6806868,0.913053733,0.517012143,0.896687363,1,0.964127237,0.861705676,0.620427073,0.84946315,0.878089369,1,0,0,FALSE
1021,Put,95,European,6,5,100,105,100,100,100,0.204406599,0.284748266,0.232119562,0.285450054,0.395548613,1,0.054741354,-0.126150005,0.108184684,0.135515355,0.198253944,1,0.085058153,0.065585075,0.08004287,-0.105030868,0.441178818,1,0.744697999,0.65321005,0.9888914,0.553019765,0.869326644,1,0.995095594,0.943296096,0.665114384,0.871703882,0.918859585,1,0,0,FALSE
1022,Call,50,American,0,5,70,105,100,100,100,0.413322659,0.282469558,0.36222264,0.350310897,0.172064476,1,0.109367537,-0.166044814,0.124185777,0.110803111,0.25952249,1,0.123765541,0.02852687,0.066560355,-0.027304329,0.423431431,1,0.760042686,0.670771504,0.959419119,0.507718298,0.821616045,1,0.999052272,0.872154461,0.623249462,0.875225261,0.878525715,1,3,9,TRUE
1023,Put,97,European,3,5,80,95,100,100,100,0.339858347,0.407191538,0.282699457,0.190035403,0.382342395,1,0.084427143,-0.094855713,0.085578825,0.092696738,0.18836626,1,0.069009663,0.048368287,0.083099628,-0.068612988,0.427948542,1,0.746717079,0.697144285,0.96979227,0.586140485,0.854057155,1,0.914825296,0.862372957,0.672253564,0.838828448,0.901824094,1,0,0,FALSE
1024,Call,85,European,3,5,70,105,100,100,100,0.366518071,0.300435014,0.406272986,0.182578462,0.333211137,1,0.142400772,-0.092259791,0.051419309,0.118086066,0.209909791,1,0.119772886,0.105121728,0.062493037,-0.079233107,0.405261152,1,0.756332081,0.696792514,0.914943811,0.548790906,0.841580856,1,0.949242117,0.85540095,0.646106426,0.865933582,0.957946537,1,0,0,FALSE
1025,Put,96,European,6,5,102,105,100,100,100,0.361254679,0.375335358,0.168260825,0.199789743,0.296257967,1,0.089274691,-0.117607116,0.079681328,0.125927271,0.244213874,1,0.074696708,0.047213673,0.053012821,-0.06107763,0.437441977,1,0.702504764,0.684955226,0.98786881,0.598898816,0.838414855,1,0.906350561,0.889126974,0.678266314,0.851356706,0.925634206,1,0,0,FALSE
1026,Call,68,American,0,5,70,105,99,100,95,0.317579116,0.364751973,0.17402391,0.188657328,0.166766702,1,0.085379283,-0.109008587,0.083806944,0.043368551,0.203265299,1,0.062535688,0.038413294,0.1435437,-0.051666112,0.440693031,1,0.703619412,0.670682915,0.94948079,0.505916153,0.897393672,1,0.955208708,0.945962338,0.667079522,0.792685429,0.94378411,1,6,9,TRUE
1027,Put,142,European,3,5,100,95,70,80,100,0.273362803,0.221202947,0.247039373,0.146140437,0.267559994,1,0.126542232,-0.105191163,0.103552347,0.066971103,0.24298265,1,0.104734238,0.081251141,0.10257546,-0.051347673,0.483329,1,0.749105889,0.655530896,0.91903596,0.559999604,0.880272375,1,0.949159225,0.936760738,0.635847622,0.840033208,0.966234504,1,0,0,FALSE
1028,Call,97,European,3,5,70,105,100,100,100,0.26073158,0.244082717,0.407551571,0.35335921,0.322738149,1,0.089585308,-0.074326037,0.128261069,0.072114597,0.21687826,1,0.158444688,0.039527211,0.142827709,-0.022061401,0.430692859,1,0.735014101,0.663234758,0.918680622,0.563280257,0.849796689,1,0.939414963,0.931297592,0.645411295,0.828307394,0.966165949,1,0,0,FALSE
1029,Put,125,European,6,5,102,105,100,100,100,0.370919446,0.208757857,0.286230622,0.256224436,0.129842269,1,0.065741117,-0.115818564,0.06450454,0.056611936,0.231066828,1,0.102275731,0.09544801,0.118581985,-0.117807997,0.498675132,1,0.767722569,0.689860701,0.953280322,0.544442081,0.872177782,1,0.946198919,0.892483372,0.685073736,0.832621603,0.89184839,1,0,0,FALSE
1030,Put,135,American,0,5,79,105,100,100,100,0.346609173,0.141513769,0.294025279,0.201917429,0.396723685,1,0.129696681,-0.09318563,0.083923495,0.090258873,0.247666171,1,0.120424382,0.068169401,0.110956861,-0.07211829,0.406464916,1,0.78819423,0.682258041,0.998497198,0.554664845,0.801071815,1,0.934666962,0.879380413,0.659857179,0.83331521,0.966860246,1,3,6,FALSE
1031,Put,99,European,6,5,100,105,100,100,100,0.190536111,0.241567793,0.223819792,0.176855957,0.129452063,1,0.148679651,-0.134681522,0.036165884,0.082288454,0.216521807,1,0.122941403,0.061718455,0.07031705,-0.11549236,0.435022564,1,0.752480143,0.623510387,0.963141636,0.509689433,0.850590804,1,0.944640367,0.875279352,0.663661054,0.836672385,0.963172673,1,0,0,FALSE
1032,Call,65,American,0,5,70,105,100,100,100,0.199595243,0.415915221,0.334023456,0.270480364,0.113834093,1,0.147869109,-0.095078768,0.035459181,0.135540277,0.205011071,1,0.111362302,0.096195994,0.140584069,-0.104150755,0.457412226,1,0.748379644,0.690507135,0.935118529,0.566525318,0.859629338,1,0.997079221,0.868351342,0.674550193,0.869440904,0.969205257,1,3,9,TRUE
1033,Put,97,European,3,5,80,95,100,100,100,0.167043692,0.413269483,0.247765507,0.418445376,0.300192369,1,0.10438431,-0.072804482,0.129576352,0.044172316,0.203391442,1,0.086612302,0.12196685,0.09701963,-0.102154592,0.454267505,1,0.767241756,0.630804302,0.977951527,0.593353541,0.892201249,1,0.903204473,0.855788732,0.617039409,0.795108322,0.919959192,1,0,0,FALSE
1034,Call,85,European,3,5,70,105,100,100,100,0.283827858,0.39888748,0.192285161,0.433229959,0.382052653,1,0.110459754,-0.084505295,0.086221197,0.090459859,0.160584412,1,0.134375796,0.055271432,0.08864207,-0.077866059,0.450497001,1,0.787525809,0.69129717,0.957354587,0.567618694,0.865482426,1,0.987899259,0.851424179,0.630495194,0.828525401,0.917700576,1,0,0,FALSE
1035,Put,96,European,6,5,102,105,100,100,100,0.126370439,0.195185051,0.311810046,0.397409785,0.116863636,1,0.070818618,-0.16255896,0.039686332,0.036177619,0.235396113,1,0.095651315,0.101020305,0.147269976,-0.063922299,0.412174655,1,0.712731742,0.65507316,0.942123038,0.547274894,0.840299753,1,0.988150476,0.88837505,0.63360894,0.82011623,0.965280876,1,0,0,FALSE
1036,Put,97,American,0,5,79,105,100,100,100,0.20610734,0.372255987,0.360168498,0.143859178,0.121507041,1,0.070829829,-0.097267366,0.048922352,0.039289145,0.256874976,1,0.131545762,0.07659375,0.148541867,-0.078685596,0.469183823,1,0.76692925,0.65227149,0.957747792,0.569660887,0.869168172,1,0.920727508,0.873360327,0.679893046,0.83610155,0.926175513,1,9,12,TRUE
1037,Call,10,European,3,5,100,100,100,110,100,0.135928355,0.290909318,0.422939007,0.220206968,0.238619757,1,0.060637667,-0.159498911,0.039453847,0.115285031,0.251554023,1,0.130737891,0.103028167,0.085102601,-0.084140223,0.438045601,1,0.751526551,0.633413477,0.961412639,0.515109781,0.880188168,1,0.937202072,0.88225224,0.687839582,0.869389369,0.950718643,1,0,0,FALSE
1038,Call,99,European,3,5,100,105,105,100,100,0.175065869,0.364748655,0.32493083,0.333426508,0.239293652,1,0.103712998,-0.130472843,0.101046883,0.111761764,0.167270251,1,0.086610595,0.074899359,0.116693534,-0.100880913,0.417098673,1,0.734955602,0.613267945,0.990042115,0.563113188,0.823868596,1,0.97422163,0.888200508,0.666666858,0.825161848,0.899404543,1,0,0,FALSE
1039,Put,190,European,6,5,100,105,100,105,100,0.220553405,0.326340239,0.241988021,0.264403839,0.289531779,1,0.061436665,-0.107448888,0.049790434,0.044070694,0.241650228,1,0.13144715,0.092171406,0.149650228,-0.042215329,0.432145887,1,0.742580691,0.692104037,0.927724621,0.535583072,0.877005492,1,0.925511886,0.923856197,0.660657121,0.786454049,0.886880973,1,0,0,FALSE
1040,Call,85,European,3,5,100,105,100,100,100,0.229374651,0.2609296,0.419074657,0.370274744,0.128081689,1,0.053183613,-0.075748596,0.117317169,0.047275761,0.171581156,1,0.085642302,0.11968057,0.055695223,-0.085632803,0.468175886,1,0.759333302,0.673195673,0.973624963,0.514247342,0.832052762,1,0.965061537,0.861722149,0.644842731,0.873453857,0.926652351,1,0,0,FALSE
1041,Put,95,European,6,5,100,105,100,100,100,0.381905674,0.3281923,0.254110637,0.134749561,0.153944034,1,0.143243029,-0.155164675,0.077442258,0.050872984,0.162391683,1,0.098857055,0.1108431,0.050988921,-0.060534498,0.424974044,1,0.715054926,0.690412915,0.907927792,0.514280332,0.838146863,1,0.99595519,0.855817361,0.680026925,0.813588863,0.937867322,1,0,0,FALSE
1042,Call,50,American,0,5,70,105,100,100,100,0.192562052,0.251572886,0.187690182,0.202702636,0.394471533,1,0.141035436,-0.09950654,0.117324641,0.125221624,0.16288473,1,0.120983098,0.054564925,0.068804017,-0.07271078,0.441995271,1,0.762143112,0.686698385,0.967395809,0.591052495,0.846745073,1,0.907565373,0.921096404,0.676403165,0.875392958,0.938346087,1,3,9,TRUE
1043,Put,97,European,3,5,80,95,100,100,100,0.143751019,0.352310595,0.416520262,0.315267994,0.259948799,1,0.056463306,-0.077632056,0.131464384,0.086264466,0.184817915,1,0.082065281,0.090397964,0.079199106,-0.052987878,0.445249818,1,0.799020714,0.615327756,0.952250995,0.574864532,0.885633266,1,0.913333013,0.938127862,0.618989627,0.836341046,0.939183883,1,0,0,FALSE
1044,Put,188,European,6,5,100,105,100,105,100,0.415117607,0.386824762,0.217617208,0.324457635,0.178161721,1,0.136690255,-0.096689282,0.044438661,0.039041288,0.220454966,1,0.061430671,0.054811797,0.110672725,-0.051961124,0.441792244,1,0.726047742,0.669654183,0.945435751,0.500355918,0.862408331,1,0.951277984,0.938261773,0.594193936,0.843191833,0.934057435,1,0,0,FALSE
1045,Call,58,American,0,5,70,105,99,100,95,0.35111308,0.175087754,0.306386465,0.432464422,0.111281092,1,0.055932857,-0.154894325,0.131797108,0.13363659,0.165861315,1,0.124694397,0.032310788,0.137668063,-0.024783693,0.476272381,1,0.744977546,0.679934642,0.931217166,0.585984106,0.82530294,1,0.929302628,0.892659766,0.67303152,0.784383982,0.934359309,1,6,9,TRUE
1046,Put,140,European,3,5,100,95,70,80,100,0.250890629,0.182874488,0.338199348,0.368879662,0.365037503,1,0.125868081,-0.132611167,0.092391936,0.072731951,0.25167664,1,0.076565541,0.088225533,0.081768818,-0.088683839,0.49095807,1,0.72054817,0.627236689,0.903633978,0.577333522,0.882539138,1,0.987298615,0.910240628,0.61279784,0.858028762,0.870888267,1,0,0,FALSE
1047,Call,20,European,3,5,70,105,100,100,100,0.142786455,0.325506111,0.152775039,0.277937451,0.225140417,1,0.084883664,-0.127555771,0.100879763,0.07259052,0.216948702,1,0.132709928,0.048525051,0.125847182,-0.0199287,0.440754615,1,0.74226245,0.601156379,0.907661928,0.547377637,0.853501969,1,0.99706256,0.859891318,0.688627069,0.818949466,0.96860825,1,0,0,FALSE
1048,Put,120,European,6,5,102,105,100,100,100,0.298587545,0.203889663,0.267764248,0.309527852,0.130556085,1,0.055617063,-0.083730958,0.092211788,0.122660443,0.245058704,1,0.094835287,0.106502594,0.124132413,-0.06206706,0.463309073,1,0.778386511,0.622882941,0.997989359,0.572783528,0.852136472,1,0.960916826,0.920634743,0.636205539,0.856559513,0.876166688,1,0,0,FALSE
1049,Put,102,American,0,5,79,105,100,100,100,0.319902688,0.236629426,0.250895082,0.170562757,0.314467358,1,0.075274455,-0.077973174,0.090108627,0.063191123,0.187746734,1,0.147874729,0.096880648,0.124691937,-0.06319292,0.459449021,1,0.773644353,0.638258288,0.955858819,0.504471647,0.829927202,1,0.938436876,0.893206974,0.629670201,0.799645124,0.908960403,1,3,12,FALSE
1050,Call,101,European,3,5,100,100,100,100,100,0.332886711,0.236980418,0.449767324,0.411882712,0.134343952,1,0.071498833,-0.138987447,0.0493511,0.119544992,0.162458811,1,0.100335254,0.04655056,0.095295491,-0.067782978,0.44499319,1,0.795141306,0.652002592,0.957315524,0.507410459,0.86450783,1,0.918969235,0.918607487,0.621499205,0.841997717,0.877170847,1,0,0,FALSE
1051,Call,78,European,3,5,100,105,100,100,100,0.288048664,0.226707616,0.260516505,0.42869681,0.337861901,1,0.122125689,-0.123473151,0.035870642,0.12732067,0.189339962,1,0.144035332,0.081544605,0.100914704,-0.118612026,0.495364413,1,0.707292248,0.641403947,0.927241976,0.560620066,0.867589235,1,0.906524492,0.865346698,0.643656481,0.872037777,0.880531242,1,0,0,FALSE
1052,Put,99,European,6,5,100,105,100,100,100,0.395051424,0.216584614,0.176072545,0.261693445,0.234073309,1,0.08591533,-0.075280734,0.115707185,0.084835669,0.210592756,1,0.089355415,0.10655276,0.069440581,-0.104902873,0.401506554,1,0.733488028,0.669349567,0.905589114,0.52490158,0.816087569,1,0.984684433,0.888359399,0.651826079,0.782277396,0.895528839,1,0,0,FALSE
1053,Call,65,American,0,5,70,105,100,100,100,0.204212117,0.372189944,0.321942952,0.344512778,0.164991846,1,0.095804767,-0.095292426,0.068366808,0.054948118,0.212831508,1,0.068894771,0.064058141,0.146454789,-0.095569845,0.499704094,1,0.73497321,0.654721466,0.992606225,0.562733212,0.89551103,1,0.908896253,0.912321479,0.671657393,0.821727418,0.881057768,1,3,9,TRUE
